case concept:name,PO,GR,INV,match,gap,rework,cleared
4508051641_00010,99592.0,99592.0,99592.0,True,0.0,False,True
4508051660_00010,1717.0,1717.0,1717.0,True,0.0,False,True
4508051690_00010,424.0,424.0,424.0,True,0.0,False,True
4508051696_00001,909.0,1818.0,909.0,False,909.0,False,True
4508051711_00010,318.0,318.0,318.0,True,0.0,False,True
4508051728_00010,571.0,571.0,571.0,True,0.0,False,True
4508051729_00010,2445.0,2445.0,2445.0,True,0.0,False,True
4508051732_00010,36871.0,36871.0,36871.0,True,0.0,False,True
4508051747_00010,130.0,130.0,130.0,True,0.0,False,True
4508051782_00020,2502.0,2502.0,2502.0,True,0.0,False,True
4508051786_00010,1018.0,1018.0,1018.0,True,0.0,False,True
4508051786_00020,951.0,951.0,951.0,True,0.0,False,True
4508051786_00030,1781.0,1781.0,1781.0,True,0.0,True,True
4508051787_00020,602.0,602.0,602.0,True,0.0,True,True
4508051788_00100,413.0,413.0,413.0,True,0.0,False,True
4508051788_00130,290.0,290.0,290.0,True,0.0,False,True
4508051788_00150,86.0,86.0,86.0,True,0.0,False,True
4508051788_00200,69.0,69.0,69.0,True,0.0,False,True
4508051788_00210,138.0,138.0,138.0,True,0.0,False,True
4508051789_00100,701.0,701.0,701.0,True,0.0,True,True
4508051789_00120,1153.0,1153.0,1153.0,True,0.0,False,True
4508051791_00020,583.0,583.0,583.0,True,0.0,True,True
4508051792_00010,942.0,942.0,942.0,True,0.0,False,True
4508051792_00020,288.0,288.0,288.0,True,0.0,True,True
4508051792_00030,343.0,343.0,343.0,True,0.0,False,True
4508051792_00050,4134.0,4134.0,4134.0,True,0.0,False,True
4508051792_00060,1474.0,1474.0,1474.0,True,0.0,False,True
4508051792_00070,1474.0,1474.0,1474.0,True,0.0,False,True
4508051793_00050,985.0,985.0,985.0,True,0.0,True,True
4508051793_00070,3969.0,3969.0,3969.0,True,0.0,True,True
4508051798_00001,1333.0,253418.0,2667.0,False,252085.0,False,True
4508051799_00001,536.0,536.0,536.0,True,0.0,False,True
4508051830_00020,148.0,148.0,148.0,True,0.0,True,True
4508051830_00030,99.0,99.0,99.0,True,0.0,True,True
4508051830_00070,174.0,174.0,174.0,True,0.0,False,True
4508051830_00080,34.0,34.0,34.0,True,0.0,False,True
4508051830_00090,33.0,33.0,33.0,True,0.0,False,True
4508051830_00100,8.0,8.0,8.0,True,0.0,False,True
4508051830_00110,263.0,263.0,263.0,True,0.0,False,True
4508051830_00120,78.0,78.0,78.0,True,0.0,True,True
4508051830_00130,49.0,49.0,49.0,True,0.0,True,True
4508051830_00160,53.0,53.0,53.0,True,0.0,False,True
4508051830_00170,53.0,53.0,53.0,True,0.0,False,True
4508051830_00180,53.0,53.0,53.0,True,0.0,False,True
4508051844_00010,3864.0,3864.0,3864.0,True,0.0,True,True
4508051845_00020,311.0,311.0,311.0,True,0.0,False,True
4508051997_00010,121.0,121.0,121.0,True,0.0,False,True
4508051999_00010,121.0,121.0,121.0,True,0.0,False,True
4508052008_00010,36871.0,36871.0,36871.0,True,0.0,True,True
4508052052_00010,10366.0,10366.0,10366.0,True,0.0,True,True
4508052064_00010,433.0,433.0,433.0,True,0.0,False,True
4508052064_00020,614.0,614.0,614.0,True,0.0,True,True
4508052070_00010,55744.0,55744.0,55744.0,True,0.0,False,True
4508052083_00030,706.0,706.0,706.0,True,0.0,False,True
4508052088_00010,1202.0,1202.0,1202.0,True,0.0,False,True
4508052095_00001,651.0,487994.0,5212.0,False,487343.0,False,True
4508052153_00090,36.0,36.0,36.0,True,0.0,False,True
4508052161_00060,422.0,422.0,422.0,True,0.0,False,True
4508052181_00001,519.0,78461.0,1039.0,False,77942.0,False,True
4508052185_00010,400.0,400.0,400.0,True,0.0,False,True
4508052186_00010,834.0,834.0,834.0,True,0.0,False,True
4508052190_00080,6369.0,6369.0,6369.0,True,0.0,False,True
4508052191_00020,865.0,865.0,865.0,True,0.0,False,True
4508052195_00010,2624.0,2624.0,2624.0,True,0.0,False,True
4508052195_00020,355.0,355.0,355.0,True,0.0,True,True
4508052195_00030,3960.0,3960.0,3960.0,True,0.0,False,True
4508052195_00040,6697.0,6697.0,6697.0,True,0.0,False,True
4508052196_00090,1909.0,1909.0,1909.0,True,0.0,False,True
4508052199_00110,2757.0,2757.0,2757.0,True,0.0,False,True
4508052237_00010,177.0,177.0,177.0,True,0.0,False,True
4508052237_00020,581.0,581.0,581.0,True,0.0,False,True
4508052237_00030,4362.0,4362.0,4362.0,True,0.0,False,True
4508052237_00040,586.0,586.0,586.0,True,0.0,False,True
4508052237_00050,1481.0,1481.0,1481.0,True,0.0,False,True
4508052237_00060,163.0,163.0,163.0,True,0.0,False,True
4508052237_00070,1389.0,1389.0,1389.0,True,0.0,False,True
4508052237_00090,3142.0,3142.0,3142.0,True,0.0,False,True
4508052250_00010,1891.0,1891.0,1891.0,True,0.0,True,True
4508052264_00010,211.0,211.0,211.0,True,0.0,False,True
4508052264_00020,260.0,260.0,260.0,True,0.0,False,True
4508052264_00030,193.0,193.0,193.0,True,0.0,False,True
4508052308_00020,581.0,581.0,581.0,True,0.0,True,True
4508052313_00130,682.0,682.0,682.0,True,0.0,True,True
4508052313_00140,502.0,502.0,502.0,True,0.0,True,True
4508052329_00010,1495.0,1495.0,1495.0,True,0.0,False,True
4508052374_00030,168.0,168.0,168.0,True,0.0,True,True
4508052392_00010,446.0,446.0,446.0,True,0.0,True,True
4508052392_00020,411.0,411.0,411.0,True,0.0,True,True
4508052392_00030,64.0,64.0,64.0,True,0.0,True,True
4508052392_00040,530.0,530.0,530.0,True,0.0,True,True
4508052392_00050,4294.0,4294.0,4294.0,True,0.0,True,True
4508052394_00170,413.0,413.0,413.0,True,0.0,False,True
4508052394_00280,209.0,209.0,209.0,True,0.0,False,True
4508052394_00290,85.0,85.0,85.0,True,0.0,False,True
4508052394_00300,85.0,85.0,85.0,True,0.0,False,True
4508052394_00330,119.0,119.0,119.0,True,0.0,False,True
4508052394_00340,172.0,172.0,172.0,True,0.0,False,True
4508052396_00020,1523.0,1523.0,1523.0,True,0.0,False,True
4508052396_00040,627.0,627.0,627.0,True,0.0,False,True
4508052396_00050,1565.0,1565.0,1565.0,True,0.0,False,True
4508052397_00010,178.0,178.0,178.0,True,0.0,False,True
4508052397_00020,268.0,268.0,268.0,True,0.0,False,True
4508052398_00030,1472.0,1472.0,1472.0,True,0.0,True,True
4508052401_00010,6238.0,6238.0,6238.0,True,0.0,False,True
4508052402_00010,949.0,949.0,949.0,True,0.0,False,True
4508052403_00020,6478.0,6478.0,6478.0,True,0.0,True,True
4508052409_00001,3.0,3.0,3.0,True,0.0,False,True
4508052411_00001,536.0,536.0,536.0,True,0.0,False,True
4508052435_00010,130.0,130.0,130.0,True,0.0,False,True
4508052435_00020,62.0,62.0,62.0,True,0.0,False,True
4508052447_00040,22.0,22.0,22.0,True,0.0,True,True
4508052447_00060,66.0,66.0,66.0,True,0.0,True,True
4508052447_00070,22.0,22.0,22.0,True,0.0,True,True
4508052447_00090,66.0,66.0,66.0,True,0.0,True,True
4508052447_00110,74.0,74.0,74.0,True,0.0,True,True
4508052447_00130,74.0,74.0,74.0,True,0.0,True,True
4508052447_00180,763.0,763.0,763.0,True,0.0,False,True
4508052447_00320,143.0,143.0,143.0,True,0.0,False,True
4508052448_00050,362.0,362.0,362.0,True,0.0,False,True
4508052450_00010,196.0,196.0,196.0,True,0.0,False,True
4508052513_00010,23122.0,23122.0,23122.0,True,0.0,False,True
4508052645_00001,987.0,841758.0,8891.0,False,840771.0,False,True
4508052996_00050,60.0,60.0,60.0,True,0.0,True,True
4508052996_00060,21.0,21.0,21.0,True,0.0,False,True
4508053012_00010,146.0,146.0,146.0,True,0.0,False,True
4508053038_00020,439.0,439.0,439.0,True,0.0,False,True
4508053043_00010,2667.0,2667.0,2667.0,True,0.0,False,True
4508053043_00020,1628.0,1628.0,1628.0,True,0.0,False,True
4508053043_00030,371.0,371.0,371.0,True,0.0,True,True
4508053045_00060,446.0,446.0,446.0,True,0.0,True,True
4508053069_00010,9.0,9.0,9.0,True,0.0,False,True
4508053088_00100,4600.0,4600.0,4600.0,True,0.0,True,True
4508053191_00010,824.0,824.0,824.0,True,0.0,True,False
4508053191_00020,843.0,843.0,843.0,True,0.0,True,False
4508053197_00010,70148.0,140296.0,140296.0,False,70148.0,True,True
4508053210_00010,234.0,234.0,234.0,True,0.0,False,True
4508053220_00050,12103.0,12103.0,12103.0,True,0.0,True,True
4508053220_00060,1807.0,1807.0,1807.0,True,0.0,True,True
4508053220_00070,2100.0,2100.0,2100.0,True,0.0,True,True
4508053220_00080,2148.0,2148.0,2148.0,True,0.0,True,True
4508053220_00090,1543.0,1543.0,1543.0,True,0.0,True,True
4508053222_00030,387.0,387.0,387.0,True,0.0,True,True
4508053222_00040,640.0,640.0,640.0,True,0.0,True,True
4508053222_00050,969.0,969.0,969.0,True,0.0,True,True
4508053237_00010,1454.0,1454.0,1454.0,True,0.0,True,True
4508053237_00020,484.0,484.0,484.0,True,0.0,True,True
4508053242_00010,9016.0,9016.0,9016.0,True,0.0,True,True
4508053259_00010,57881.0,57881.0,57881.0,True,0.0,True,True
4508053260_00010,389.0,389.0,389.0,True,0.0,True,True
4508053260_00020,2004.0,2004.0,2004.0,True,0.0,False,True
4508053260_00030,834.0,834.0,834.0,True,0.0,False,True
4508053260_00040,498.0,498.0,498.0,True,0.0,False,True
4508053272_00010,4559.0,4559.0,4559.0,True,0.0,False,True
4508053273_00020,3138.0,3138.0,3138.0,True,0.0,True,True
4508053300_00050,362.0,362.0,362.0,True,0.0,False,True
4508053398_00010,53679.0,53679.0,53679.0,True,0.0,False,True
4508053407_00010,39449.0,39449.0,39449.0,True,0.0,False,True
4508053440_00010,38174.0,38174.0,38174.0,True,0.0,True,True
4508053511_00090,1262.0,1262.0,1262.0,True,0.0,True,False
4508053562_00010,595.0,595.0,595.0,True,0.0,False,True
4508053562_00020,361.0,361.0,361.0,True,0.0,False,True
4508053573_00030,146.0,146.0,146.0,True,0.0,False,True
4508053612_00010,1603.0,1603.0,1603.0,True,0.0,False,True
4508053656_00010,174.0,174.0,174.0,True,0.0,True,True
4508053656_00020,255.0,255.0,255.0,True,0.0,True,True
4508053656_00030,22.0,22.0,22.0,True,0.0,True,True
4508053656_00040,20.0,20.0,20.0,True,0.0,True,True
4508053656_00050,39.0,39.0,39.0,True,0.0,True,True
4508053656_00060,44.0,44.0,44.0,True,0.0,True,True
4508053656_00070,22.0,22.0,22.0,True,0.0,True,True
4508053656_00080,21.0,21.0,21.0,True,0.0,True,True
4508053656_00090,51.0,51.0,51.0,True,0.0,True,True
4508053656_00100,24.0,24.0,24.0,True,0.0,True,True
4508053656_00110,48.0,48.0,48.0,True,0.0,True,True
4508053656_00120,74.0,74.0,74.0,True,0.0,True,True
4508053656_00130,173.0,173.0,173.0,True,0.0,True,True
4508053656_00140,123.0,123.0,123.0,True,0.0,True,True
4508053656_00150,256.0,256.0,256.0,True,0.0,True,True
4508053656_00160,245.0,245.0,245.0,True,0.0,True,True
4508053656_00170,245.0,245.0,245.0,True,0.0,True,True
4508053656_00180,87.0,87.0,87.0,True,0.0,True,True
4508053656_00190,204.0,204.0,204.0,True,0.0,True,True
4508053656_00450,47.0,47.0,47.0,True,0.0,True,True
4508053656_00460,1347.0,1347.0,1347.0,True,0.0,True,True
4508053674_00010,42435.0,42435.0,42435.0,True,0.0,False,True
4508053676_00010,42435.0,84870.0,84870.0,False,42435.0,False,True
4508053676_00020,6616.0,6616.0,6616.0,True,0.0,False,True
4508053676_00040,12876.0,12876.0,12876.0,True,0.0,False,True
4508053676_00060,13385.0,13385.0,13385.0,True,0.0,False,True
4508053761_00020,417.0,417.0,417.0,True,0.0,False,True
4508053762_00020,46.0,46.0,46.0,True,0.0,False,True
4508053855_00030,662.0,662.0,662.0,True,0.0,False,True
4508053855_00040,1754.0,1754.0,1754.0,True,0.0,False,True
4508053858_00030,377.0,377.0,377.0,True,0.0,True,True
4508053862_00010,234.0,234.0,234.0,True,0.0,False,True
4508053862_00020,3055.0,3055.0,3055.0,True,0.0,False,True
4508053862_00030,1663.0,1663.0,1663.0,True,0.0,False,True
4508053862_00040,1103.0,1103.0,1103.0,True,0.0,True,True
4508053863_00010,822.0,822.0,822.0,True,0.0,False,True
4508053863_00020,2137.0,2137.0,2137.0,True,0.0,False,True
4508053864_00020,277.0,277.0,277.0,True,0.0,True,True
4508053864_00050,1102.0,1102.0,1102.0,True,0.0,False,True
4508053864_00060,665.0,665.0,665.0,True,0.0,False,True
4508053864_00070,1474.0,1474.0,1474.0,True,0.0,False,True
4508053864_00080,1474.0,1474.0,1474.0,True,0.0,False,True
4508053864_00090,2405.0,2405.0,2405.0,True,0.0,False,True
4508053864_00100,1474.0,1474.0,1474.0,True,0.0,False,True
4508053864_00110,686.0,686.0,686.0,True,0.0,False,True
4508053864_00120,1550.0,1550.0,1550.0,True,0.0,False,True
4508053867_00250,277.0,277.0,277.0,True,0.0,True,True
4508053867_00260,59.0,59.0,59.0,True,0.0,True,True
4508053867_00270,59.0,59.0,59.0,True,0.0,True,True
4508053867_00280,119.0,119.0,119.0,True,0.0,True,True
4508053867_00290,34.0,34.0,34.0,True,0.0,True,True
4508053867_00300,103.0,103.0,103.0,True,0.0,False,True
4508053867_00310,172.0,172.0,172.0,True,0.0,False,True
4508053867_00320,276.0,276.0,276.0,True,0.0,True,True
4508053867_00330,69.0,69.0,69.0,True,0.0,True,True
4508053867_00340,103.0,103.0,103.0,True,0.0,False,True
4508053867_00350,34.0,34.0,34.0,True,0.0,True,True
4508053867_00360,172.0,172.0,172.0,True,0.0,True,True
4508053867_00370,34.0,34.0,34.0,True,0.0,True,True
4508053867_00380,254.0,254.0,254.0,True,0.0,True,True
4508053867_00390,63.0,63.0,63.0,True,0.0,True,True
4508053867_00400,63.0,63.0,63.0,True,0.0,True,True
4508053867_00410,63.0,63.0,63.0,True,0.0,True,True
4508053867_00450,98.0,98.0,98.0,True,0.0,False,True
4508053868_00100,181.0,181.0,181.0,True,0.0,False,True
4508053870_00030,37.0,37.0,37.0,True,0.0,False,True
4508053872_00030,266.0,266.0,266.0,True,0.0,False,True
4508053872_00050,380.0,380.0,380.0,True,0.0,True,True
4508053872_00060,503.0,503.0,503.0,True,0.0,False,True
4508053872_00070,1418.0,1418.0,1418.0,True,0.0,False,True
4508053873_00010,89.0,89.0,89.0,True,0.0,False,True
4508053875_00050,620.0,620.0,620.0,True,0.0,True,True
4508053876_00010,2618.0,2618.0,2618.0,True,0.0,False,True
4508053877_00010,3446.0,3446.0,3446.0,True,0.0,True,True
4508053877_00020,2095.0,2095.0,2095.0,True,0.0,False,True
4508053877_00030,3015.0,3015.0,3015.0,True,0.0,False,True
4508053877_00040,1292.0,1292.0,1292.0,True,0.0,False,True
4508053907_00001,819.0,547934.0,5733.0,False,547115.0,False,True
4508053922_00070,668.0,668.0,668.0,True,0.0,True,True
4508053930_00080,1905.0,1905.0,1905.0,True,0.0,True,True
4508053938_00010,390.0,390.0,390.0,True,0.0,False,True
4508053940_00060,39.0,39.0,39.0,True,0.0,False,True
4508053945_00040,776.0,776.0,776.0,True,0.0,False,True
4508054121_00140,1572.0,1572.0,1572.0,True,0.0,False,True
4508054132_00010,69.0,69.0,69.0,True,0.0,False,True
4508054157_00010,724.0,724.0,724.0,True,0.0,False,True
4508054157_00020,649.0,649.0,649.0,True,0.0,False,True
4508054201_00010,498.0,498.0,498.0,True,0.0,False,True
4508054201_00020,3207.0,3207.0,3207.0,True,0.0,False,True
4508054248_00010,3207.0,3207.0,3207.0,True,0.0,False,True
4508054250_00010,3207.0,3207.0,3207.0,True,0.0,False,True
4508054299_00010,10443.0,10443.0,10443.0,True,0.0,True,True
4508054308_00010,7014.0,7014.0,7014.0,True,0.0,False,True
4508054309_00010,7843.0,7843.0,7843.0,True,0.0,True,True
4508054327_00010,259.0,259.0,259.0,True,0.0,False,True
4508054359_00170,16.0,16.0,16.0,True,0.0,False,True
4508054359_00220,449.0,449.0,449.0,True,0.0,False,True
4508054359_00250,22.0,22.0,22.0,True,0.0,False,True
4508054359_00260,51.0,51.0,51.0,True,0.0,False,True
4508054359_00270,74.0,74.0,74.0,True,0.0,True,True
4508054359_00280,245.0,245.0,245.0,True,0.0,True,True
4508054359_00290,105.0,105.0,105.0,True,0.0,False,True
4508054359_00300,245.0,245.0,245.0,True,0.0,True,True
4508054359_00310,70.0,70.0,70.0,True,0.0,False,True
4508054359_00360,449.0,449.0,449.0,True,0.0,False,True
4508054359_00370,8.0,8.0,8.0,True,0.0,False,True
4508054359_00380,16.0,16.0,16.0,True,0.0,True,True
4508054367_00030,20.0,20.0,20.0,True,0.0,False,True
4508054387_00020,4720.0,4720.0,4720.0,True,0.0,False,True
4508054389_00030,244.0,244.0,244.0,True,0.0,True,True
4508054407_00010,390.0,390.0,390.0,True,0.0,False,True
4508054413_00010,43.0,43.0,43.0,True,0.0,False,True
4508054416_00080,6.0,6.0,6.0,True,0.0,True,True
4508054417_00010,5137.0,5137.0,5137.0,True,0.0,False,True
4508054417_00020,3101.0,3101.0,3101.0,True,0.0,False,True
4508054417_00030,3398.0,3398.0,3398.0,True,0.0,False,True
4508054420_00010,1403.0,1403.0,1403.0,True,0.0,False,True
4508054420_00020,28.0,28.0,28.0,True,0.0,False,True
4508054424_00010,762.0,762.0,762.0,True,0.0,False,True
4508054424_00020,4065.0,4065.0,4065.0,True,0.0,False,True
4508054424_00030,13163.0,13163.0,13163.0,True,0.0,False,True
4508054431_00010,259.0,259.0,259.0,True,0.0,False,True
4508054523_00001,1428.0,1428.0,1428.0,True,0.0,False,True
4508054582_00030,33.0,33.0,33.0,True,0.0,False,True
4508054584_00030,69.0,69.0,69.0,True,0.0,True,True
4508054591_00010,514.0,514.0,514.0,True,0.0,True,False
4508054591_00020,649.0,649.0,649.0,True,0.0,False,True
4508054591_00040,649.0,649.0,649.0,True,0.0,False,True
4508054599_00001,663.0,494059.0,5305.0,False,493396.0,False,True
4508054619_00010,28433.0,28433.0,28433.0,True,0.0,False,True
4508054622_00010,177.0,177.0,177.0,True,0.0,False,True
4508054622_00080,362.0,362.0,362.0,True,0.0,False,True
4508054716_00040,260.0,260.0,260.0,True,0.0,False,True
4508054716_00050,595.0,595.0,595.0,True,0.0,False,True
4508054716_00060,361.0,361.0,361.0,True,0.0,False,True
4508054716_00070,179.0,179.0,179.0,True,0.0,False,True
4508054717_00010,797.0,797.0,797.0,True,0.0,False,True
4508054731_00010,1454.0,1454.0,1454.0,True,0.0,False,False
4508054775_00010,400.0,400.0,400.0,True,0.0,False,True
4508054791_00010,36871.0,36871.0,36871.0,True,0.0,False,True
4508054803_00010,39449.0,39449.0,39449.0,True,0.0,False,True
4508054822_00010,3826.0,3826.0,3826.0,True,0.0,True,True
4508054832_00010,9959.0,9959.0,9959.0,True,0.0,False,True
4508054835_00010,38174.0,38174.0,38174.0,True,0.0,True,True
4508054884_00020,921.0,921.0,921.0,True,0.0,False,True
4508054886_00010,150.0,150.0,150.0,True,0.0,True,True
4508054888_00010,632.0,632.0,632.0,True,0.0,False,True
4508054889_00040,32.0,32.0,32.0,True,0.0,False,True
4508054889_00050,59.0,59.0,59.0,True,0.0,False,True
4508054889_00060,242.0,242.0,242.0,True,0.0,False,True
4508054889_00070,63.0,63.0,63.0,True,0.0,False,True
4508054889_00080,63.0,63.0,63.0,True,0.0,False,True
4508054890_00010,5320.0,5320.0,5320.0,True,0.0,False,True
4508054906_00010,3890.0,3890.0,3890.0,True,0.0,False,True
4508054944_00010,209.0,209.0,209.0,True,0.0,False,True
4508054944_00020,66.0,66.0,66.0,True,0.0,True,True
4508054944_00030,123.0,123.0,123.0,True,0.0,True,True
4508054944_00130,95.0,95.0,95.0,True,0.0,False,True
4508054944_00140,76.0,76.0,76.0,True,0.0,True,True
4508054944_00260,592.0,592.0,592.0,True,0.0,True,True
4508055018_00010,7669.0,7669.0,7669.0,True,0.0,False,True
4508055018_00020,1533.0,1533.0,1533.0,True,0.0,False,True
4508055100_00001,536.0,536.0,536.0,True,0.0,False,True
4508055130_00030,400.0,400.0,400.0,True,0.0,False,True
4508055166_00010,9353.0,9353.0,9353.0,True,0.0,False,True
4508055174_00010,9959.0,19918.0,19918.0,False,9959.0,False,True
4508055190_00001,620.0,377730.0,4341.0,False,377110.0,False,True
4508055216_00060,162.0,162.0,162.0,True,0.0,False,True
4508055225_00110,2838.0,2838.0,2838.0,True,0.0,False,True
4508055227_00020,10.0,10.0,10.0,True,0.0,False,True
4508055231_00120,284.0,284.0,284.0,True,0.0,True,True
4508055236_00020,1084.0,1084.0,1084.0,True,0.0,False,True
4508055247_00040,567.0,567.0,567.0,True,0.0,False,True
4508055271_00060,479.0,479.0,479.0,True,0.0,True,True
4508055273_00030,198.0,198.0,198.0,True,0.0,False,True
4508055337_00010,53679.0,53679.0,53679.0,True,0.0,True,True
4508055365_00010,6007.0,6007.0,6007.0,True,0.0,False,True
4508055419_00010,260.0,260.0,260.0,True,0.0,False,True
4508055419_00030,290.0,290.0,290.0,True,0.0,False,True
4508055419_00040,644.0,644.0,644.0,True,0.0,False,True
4508055434_00010,581.0,581.0,581.0,True,0.0,True,True
4508055444_00010,942.0,942.0,942.0,True,0.0,True,False
4508055538_00020,362.0,362.0,362.0,True,0.0,False,True
4508055548_00080,1842.0,1842.0,1842.0,True,0.0,True,True
4508055555_00050,9016.0,9016.0,9016.0,True,0.0,True,True
4508055586_00010,48.0,48.0,48.0,True,0.0,True,True
4508055586_00020,115.0,115.0,115.0,True,0.0,True,True
4508055686_00010,23122.0,23122.0,23122.0,True,0.0,False,True
4508055720_00010,349.0,349.0,349.0,True,0.0,True,True
4508055723_00010,2105.0,2105.0,2105.0,True,0.0,False,True
4508055729_00010,6219.0,6219.0,6219.0,True,0.0,True,True
4508055730_00010,4330.0,4330.0,4330.0,True,0.0,False,True
4508055732_00010,3008.0,3008.0,3008.0,True,0.0,False,True
4508055737_00050,207.0,207.0,207.0,True,0.0,False,True
4508055737_00060,63.0,63.0,63.0,True,0.0,False,True
4508055737_00070,63.0,63.0,63.0,True,0.0,False,True
4508055737_00080,281.0,281.0,281.0,True,0.0,True,True
4508055737_00090,150.0,150.0,150.0,True,0.0,True,True
4508055737_00140,34.0,34.0,34.0,True,0.0,False,True
4508055738_00020,1723.0,1723.0,1723.0,True,0.0,True,True
4508055738_00060,654.0,654.0,654.0,True,0.0,True,True
4508055738_00070,869.0,869.0,869.0,True,0.0,True,True
4508055740_00010,2214.0,2214.0,2214.0,True,0.0,False,True
4508055797_00120,104.0,104.0,104.0,True,0.0,False,True
4508055797_00230,97.0,97.0,97.0,True,0.0,False,True
4508055797_00240,78.0,78.0,78.0,True,0.0,True,True
4508055797_00250,74.0,74.0,74.0,True,0.0,True,True
4508055797_00260,148.0,148.0,148.0,True,0.0,True,True
4508055797_00270,245.0,245.0,245.0,True,0.0,True,True
4508055797_00290,449.0,449.0,449.0,True,0.0,False,True
4508055797_00330,174.0,174.0,174.0,True,0.0,False,True
4508055797_00340,95.0,95.0,95.0,True,0.0,False,True
4508055847_00030,210.0,210.0,210.0,True,0.0,False,True
4508055855_00040,293.0,293.0,293.0,True,0.0,True,True
4508055856_00010,287.0,287.0,287.0,True,0.0,False,True
4508055856_00020,119.0,119.0,119.0,True,0.0,False,True
4508055856_00030,350.0,350.0,350.0,True,0.0,False,True
4508055856_00040,366.0,366.0,366.0,True,0.0,False,True
4508055856_00050,1169.0,1169.0,1169.0,True,0.0,False,True
4508055856_00060,423.0,423.0,423.0,True,0.0,False,True
4508055856_00070,258.0,258.0,258.0,True,0.0,False,True
4508055856_00080,1525.0,1525.0,1525.0,True,0.0,False,True
4508055856_00110,352.0,352.0,352.0,True,0.0,False,True
4508055858_00050,787.0,787.0,787.0,True,0.0,False,True
4508055869_00050,2182.0,2182.0,2182.0,True,0.0,True,True
4508055869_00060,484.0,484.0,484.0,True,0.0,True,True
4508055869_00070,1018.0,1018.0,1018.0,True,0.0,True,False
4508055869_00080,1406.0,1406.0,1406.0,True,0.0,True,False
4508055870_00040,1299.0,1299.0,1299.0,True,0.0,False,False
4508055870_00050,1480.0,1480.0,1480.0,True,0.0,True,True
4508055870_00060,866.0,866.0,866.0,True,0.0,False,False
4508055870_00070,866.0,866.0,866.0,True,0.0,False,False
4508056009_00240,447.0,447.0,447.0,True,0.0,False,True
4508056009_00260,361.0,361.0,361.0,True,0.0,False,True
4508056009_00270,361.0,361.0,361.0,True,0.0,False,True
4508056009_00280,231.0,231.0,231.0,True,0.0,False,True
4508056009_00290,606.0,606.0,606.0,True,0.0,False,True
4508056009_00300,276.0,276.0,276.0,True,0.0,False,True
4508056009_00310,743.0,743.0,743.0,True,0.0,False,True
4508056009_00320,521.0,521.0,521.0,True,0.0,False,True
4508056009_00330,260.0,260.0,260.0,True,0.0,False,True
4508056009_00340,845.0,845.0,845.0,True,0.0,False,True
4508056009_00350,199.0,199.0,199.0,True,0.0,False,True
4508056009_00360,268.0,268.0,268.0,True,0.0,True,True
4508056009_00370,229.0,229.0,229.0,True,0.0,False,True
4508056009_00380,179.0,179.0,179.0,True,0.0,False,True
4508056095_00010,4268.0,4268.0,4268.0,True,0.0,False,True
4508056112_00010,970.0,970.0,970.0,True,0.0,True,True
4508056112_00020,970.0,970.0,970.0,True,0.0,True,True
4508056112_00030,281.0,281.0,281.0,True,0.0,True,True
4508056112_00040,234.0,234.0,234.0,True,0.0,True,True
4508056133_00001,886.0,627505.0,7090.0,False,626619.0,False,True
4508056159_00020,362.0,362.0,362.0,True,0.0,False,True
4508056184_00010,8692.0,8692.0,8692.0,True,0.0,True,True
4508056216_00030,66.0,66.0,66.0,True,0.0,False,True
4508056235_00020,644.0,644.0,644.0,True,0.0,False,True
4508056239_00010,77917.0,77917.0,77917.0,True,0.0,True,True
4508056289_00010,34721.0,34721.0,34721.0,True,0.0,True,True
4508056290_00010,34419.0,34419.0,34419.0,True,0.0,True,True
4508056291_00010,49550.0,49550.0,49550.0,True,0.0,True,True
4508056292_00010,779.0,779.0,779.0,True,0.0,False,True
4508056297_00010,4905.0,4905.0,4905.0,True,0.0,False,True
4508056308_00010,969.0,969.0,969.0,True,0.0,True,True
4508056308_00020,484.0,484.0,484.0,True,0.0,True,True
4508056326_00010,385.0,385.0,385.0,True,0.0,True,True
4508056329_00010,654.0,654.0,654.0,True,0.0,True,True
4508056329_00030,869.0,869.0,869.0,True,0.0,True,True
4508056329_00040,13360.0,13360.0,13360.0,True,0.0,True,True
4508056329_00050,654.0,654.0,654.0,True,0.0,True,True
4508056329_00060,602.0,602.0,602.0,True,0.0,True,True
4508056329_00070,830.0,830.0,830.0,True,0.0,True,True
4508056331_00010,914.0,914.0,914.0,True,0.0,False,True
4508056389_00020,87.0,87.0,87.0,True,0.0,False,True
4508056389_00070,63.0,63.0,63.0,True,0.0,False,True
4508056389_00180,178.0,178.0,178.0,True,0.0,False,True
4508056389_00190,278.0,278.0,278.0,True,0.0,False,True
4508056389_00200,8.0,8.0,8.0,True,0.0,False,True
4508056389_00220,42.0,42.0,42.0,True,0.0,False,True
4508056389_00230,257.0,257.0,257.0,True,0.0,False,True
4508056389_00250,48.0,48.0,48.0,True,0.0,False,True
4508056389_00260,245.0,245.0,245.0,True,0.0,True,True
4508056397_00020,210.0,210.0,210.0,True,0.0,False,True
4508056397_00030,196.0,196.0,196.0,True,0.0,False,True
4508056539_00020,2405.0,2405.0,2405.0,True,0.0,False,True
4508056602_00010,969.0,969.0,969.0,True,0.0,True,True
4508056650_00070,145.0,145.0,145.0,True,0.0,True,False
4508056659_00010,682.0,682.0,682.0,True,0.0,False,True
