file_name,field,doc_value,cond_value,is_defect,injected,tier,amount
batch1-0935,seller_name,"Johnson, Johnson and Clark","Johnson, Johnson and Clark Ltd.",True,True,weak,71.96
batch1-0896,seller_name,Gibson Ltd,Zenith Global Corp,True,True,strong,978.64
batch1-0958,seller_name,Jimenez-Jones,Pinnacle Trading Ltd.,True,True,strong,3948.95
batch1-0981,seller_name,Smith Ltd,Smith Ltd,False,False,,3490.29
batch1-0936,seller_name,"Mays, Garner and Jordan","Mays, Garner and Jordan",False,False,,998.53
batch1-0919,seller_name,Graham-Gonzalez,Meridian Supplies Inc.,True,True,strong,295.44
batch1-0966,seller_name,"Andrews, Smith and Simon",Zenith Global Corp,True,True,strong,160.33
batch1-0894,seller_name,Rivera-Thompson,Rivera-Thompson Ltd.,True,True,weak,382.98
batch1-0886,seller_name,White Group,White Group Ltd.,True,True,weak,1665.4
batch1-1142,seller_name,"Paul, Wilson and Gonzalez","Paul, Wilson and Gonzalez",False,False,,1025.61
batch1-1147,seller_name,"Wilson, Sullivan and Lucas","Wilson, Sullivan and Lucas Ltd.",True,True,weak,169.34
batch1-1080,seller_name,"Erickson, Hunt and Gonzales","Erickson, Hunt and Gonzales Ltd.",True,True,weak,464.87
batch1-1146,seller_name,Mcclain Group,Mcclain Group Ltd.,True,True,weak,10661.46
batch1-1090,seller_name,Moore Ltd,Moore Ltd,False,False,,293.05
batch1-1092,seller_name,Dunn PLC,Dunn PLC,False,False,,3120.51
batch1-1098,seller_name,Reeves-Campbell,Reeves-Campbell Ltd.,True,True,weak,16691.02
batch1-1071,seller_name,Lindsey Inc,Lindsey Inc,False,False,,1126.13
batch1-1138,seller_name,Lopez-Fitzgerald,Lopez-Fitzgerald Ltd.,True,True,weak,584.48
batch1-1047,seller_name,"Hawkins, Howard and Acosta",Zenith Global Corp,True,True,strong,395.99
batch1-1009,seller_name,Johnson Group,JohnsoB Group,True,True,mid,53078.96
batch1-1109,seller_name,Cruz PLC,Cruz PLC Ltd.,True,True,weak,138.9
batch1-1027,seller_name,Baker-Wagner,Baker-Wagner,False,False,,10.99
batch1-1049,seller_name,Lynch-Young,Lynch-Young Ltd.,True,True,weak,687.5
batch1-1002,seller_name,Kent LLC,Kent LLC,False,False,,37.38
batch1-1051,seller_name,Morse PLC,Morse PLC,False,False,,110.0
batch1-1145,seller_name,"Nelson, Beard and Hill","Nelson, Beard and Hill",False,False,,167.57
batch1-1151,seller_name,Banks Group,Zenith Global Corp,True,True,strong,331.99
batch1-1068,seller_name,Arnold PLC,Arnold PLC Ltd.,True,True,weak,33527.36
batch1-1115,seller_name,Rogers Group,Rogers Group Ltd.,True,True,weak,16.47
batch1-1048,seller_name,Stevens-Black,StevenB-Black,True,True,mid,115.39
batch1-1134,seller_name,Rice Group,Pinnacle Trading Ltd.,True,True,strong,577.31
batch1-1042,seller_name,Lee-Everett,Lee-Everett,False,False,,4.36
batch1-1041,seller_name,"Russell, Andrews and Hayes","Russell, Andrews and Hayes",False,False,,2350.26
batch1-1111,seller_name,"Smith, Anderson and Johnson","Smith, AndersBn and Johnson",True,True,mid,15764.17
batch1-1001,seller_name,Johnson PLC,JohnsBn PLC,True,True,mid,32.97
batch1-1069,seller_name,Allen-Smith,Zenith Global Corp,True,True,strong,1152.24
batch1-1060,seller_name,Costa PLC,CostB PLC,True,True,mid,84274.59
batch1-1043,seller_name,"Frazier, Ruiz and Robertson","Frazier, Ruiz and Robertson Ltd.",True,True,weak,1186.57
batch1-1103,seller_name,"Jimenez, Cummings and Ross","Jimenez, Cummings and Ross",False,False,,351.96
batch1-1050,seller_name,Soto and Sons,Pinnacle Trading Ltd.,True,True,strong,296.91
batch1-1086,seller_name,Camacho Group,Zenith Global Corp,True,True,strong,262.63
batch1-1105,seller_name,"Diaz, Bryan and Garcia","Diaz, Bryan and Garcia",False,False,,3762.43
batch1-1094,seller_name,"Potts, Reed and Miller","Potts, Reed Bnd Miller",True,True,mid,2155.98
batch1-1136,seller_name,Silva-Horn,Silva-Horn,False,False,,961.36
batch1-1022,seller_name,Crawford-Byrd,CrawfoBd-Byrd,True,True,mid,628.0
batch1-1040,seller_name,Tucker Inc,Tucker Incorporated,True,True,weak,63.69
batch1-1140,seller_name,Barnes Ltd,Barnes Limited,True,True,weak,1657.58
batch1-1088,seller_name,Armstrong and Sons,Meridian Supplies Inc.,True,True,strong,119.87
batch1-1144,seller_name,Jackson-Johnson,Pinnacle Trading Ltd.,True,True,strong,8905.77
batch1-1084,seller_name,Martinez Inc,Zenith Global Corp,True,True,strong,521.64
batch1-1078,seller_name,"Duke, Levy and Arnold","Duke, Levy and Arnold Ltd.",True,True,weak,394.34
batch1-1141,seller_name,"Marks, Hoover and Miles","Marks, Hoover and Miles Ltd.",True,True,weak,251.65
batch1-1087,seller_name,"Young, Gonzalez and Russell",Pinnacle Trading Ltd.,True,True,strong,354.15
batch1-1114,seller_name,Simmons-Henry,Simmons-Henry,False,False,,91.39
batch1-1055,seller_name,Johnson PLC,JohnsBn PLC,True,True,mid,459.79
batch1-1014,seller_name,"Leonard, Forbes and Allen",Zenith Global Corp,True,True,strong,5906.47
batch1-1093,seller_name,Hutchinson PLC,HutchiBson PLC,True,True,mid,19938.2
batch1-1033,seller_name,Camacho-Stewart,Camacho-Btewart,True,True,mid,1102.9
batch1-1008,seller_name,"Green, Sanchez and Shannon","Green, Sanchez and Shannon",False,False,,20.72
batch1-1020,seller_name,"Nicholson, Hamilton and Holder","Nicholson, HamiBton and Holder",True,True,mid,18561.36
batch1-1046,seller_name,"Johnson, Perez and Zhang",Meridian Supplies Inc.,True,True,strong,623.65
batch1-1064,seller_name,Diaz-Nguyen,Diaz-Nguyen,False,False,,648.93
batch1-1133,seller_name,"Huber, Graves and Jensen",Meridian Supplies Inc.,True,True,strong,274.88
batch1-1118,seller_name,Mason-Cross,Meridian Supplies Inc.,True,True,strong,26764.68
batch1-1004,seller_name,Hughes-Hernandez,Hughes-HBrnandez,True,True,mid,231.39
batch1-1006,seller_name,Phillips Group,Phillips Group Ltd.,True,True,weak,2089.23
batch1-1067,seller_name,Rodriguez-Jackson,Rodriguez-Jackson Ltd.,True,True,weak,5.45
batch1-1121,seller_name,"Jones, Maddox and Brown","Jones, MaddBx and Brown",True,True,mid,76.98
batch1-1070,seller_name,Roberson and Sons,RobersoB and Sons,True,True,mid,26577.76
batch1-1148,seller_name,Prince-Gutierrez,Prince-Gutierrez Ltd.,True,True,weak,1221.77
batch1-1003,seller_name,Mccullough-Bradley,Mccullough-Bradley,False,False,,1369.5
batch1-1065,seller_name,Copeland-Hudson,Zenith Global Corp,True,True,strong,323.11
batch1-1126,seller_name,"Farley, Jones and Williams",Pinnacle Trading Ltd.,True,True,strong,764.24
batch1-1052,seller_name,Mccarty-Mcgee,Pinnacle Trading Ltd.,True,True,strong,79238.76
batch1-1045,seller_name,"Carson, Holder and Roberts","Carson, HoldeB and Roberts",True,True,mid,20710.8
batch1-1137,seller_name,James LLC,James LLC Ltd.,True,True,weak,187.85
batch1-1073,seller_name,Hill-Perez,Hill-Berez,True,True,mid,47168.59
batch1-1100,seller_name,"Long, Alvarez and Mendoza","Long, AlvareB and Mendoza",True,True,mid,500.29
batch1-1125,seller_name,Wagner PLC,Meridian Supplies Inc.,True,True,strong,138.53
batch1-1031,seller_name,"Griffin, Cox and Day","Griffin, Cox and Day",False,False,,323.84
batch1-1139,seller_name,Mills-Nicholson,Mills-Nicholson,False,False,,230.97
batch1-1106,seller_name,Gallagher-Williams,Gallagher-Williams,False,False,,432.22
batch1-1013,seller_name,"Ramirez, Jones and Anderson","Ramirez, JoneB and Anderson",True,True,mid,81492.41
batch1-1025,seller_name,"Zuniga, Short and Jensen","Zuniga, ShorB and Jensen",True,True,mid,15416.49
batch1-1153,seller_name,"Adams, French and Lee","Adams, FreBch and Lee",True,True,mid,76.96
batch1-1085,seller_name,"Rowe, Payne and Stewart","Rowe, Payne and Stewart",False,False,,223.01
batch1-1007,seller_name,"Gregory, Patterson and Fischer","Gregory, PatterBon and Fischer",True,True,mid,136.13
batch1-1089,seller_name,"Carter, Boyer and Ware","Carter, BoyBr and Ware",True,True,mid,146.27
batch1-1012,seller_name,"Sosa, Maynard and Grimes","Sosa, MaynarB and Grimes",True,True,mid,962.46
batch1-1149,seller_name,"Potter, Jackson and Brooks","Potter, JacksBn and Brooks",True,True,mid,527.95
batch1-1083,seller_name,Campbell and Sons,CampbelB and Sons,True,True,mid,305.57
batch1-1135,seller_name,"Martin, Foster and Hayes",Meridian Supplies Inc.,True,True,strong,3074.95
batch1-1152,seller_name,"Robles, Murray and Phillips",Meridian Supplies Inc.,True,True,strong,2200.0
batch1-1062,seller_name,Davis and Sons,Davis and Sons Ltd.,True,True,weak,5034.62
batch1-1123,seller_name,Ramos-Gomez,Ramos-Gomez Ltd.,True,True,weak,37.05
batch1-1021,seller_name,"Franco, Richardson and Miller","Franco, Richardson and Miller",False,False,,557.4
batch1-1108,seller_name,Scott and Sons,Scott aBd Sons,True,True,mid,3013.9
batch1-1039,seller_name,Mckenzie PLC,Zenith Global Corp,True,True,strong,41.8
batch1-1117,seller_name,"Morgan, Rogers and Brown","Morgan, RogeBs and Brown",True,True,mid,7598.61
batch1-1101,seller_name,Massey-Guzman,Massey-Buzman,True,True,mid,340.99
batch1-1005,seller_name,"Elliott, Simon and Taylor","Elliott, SimBn and Taylor",True,True,mid,3085.5
batch1-1079,seller_name,Reyes Group,Pinnacle Trading Ltd.,True,True,strong,437.7
batch1-1097,seller_name,"Aguirre, Oliver and Gaines","Aguirre, OlivBr and Gaines",True,True,mid,330.0
batch1-1095,seller_name,"Williams, Smith and Welch",Zenith Global Corp,True,True,strong,98.96
batch1-1018,seller_name,Jackson-Oliver,Meridian Supplies Inc.,True,True,strong,79.13
batch1-1054,seller_name,Smith and Sons,Smith and Sons Ltd.,True,True,weak,640.15
batch1-1091,seller_name,Barton-Waters,Barton-Waters Ltd.,True,True,weak,165.0
batch1-1077,seller_name,Smith and Sons,Smith and Sons,False,False,,7973.98
batch1-1061,seller_name,"Figueroa, Richard and Hunter","Figueroa, Richard and Hunter Ltd.",True,True,weak,398.16
batch1-1030,seller_name,"Gaines, Wilson and Garner","Gaines, WilsBn and Garner",True,True,mid,1800.81
batch1-1107,seller_name,Hill Group,Hill Group,False,False,,645.56
batch1-1037,seller_name,Rodriguez-Smith,RodriguBz-Smith,True,True,mid,272.47
batch1-1038,seller_name,Jacobs-Curtis,Meridian Supplies Inc.,True,True,strong,9103.46
batch1-1132,seller_name,Barker LLC,BarkBr LLC,True,True,mid,767.32
batch1-1131,seller_name,Burton Inc,Burton Inc,False,False,,1095.56
batch1-1044,seller_name,Williamson-Rogers,Zenith Global Corp,True,True,strong,569.69
batch1-1075,seller_name,"Jones, Kelly and Yang","Jones, Kelly and Yang Ltd.",True,True,weak,582.7
batch1-1081,seller_name,"Davis, Orozco and Walsh","Davis, Orozco and Walsh Ltd.",True,True,weak,46273.39
batch1-1130,seller_name,"Marshall, Nelson and Hudson","Marshall, NelBon and Hudson",True,True,mid,6232.82
batch1-1074,seller_name,Taylor and Sons,Taylor and Sons,False,False,,1394.75
batch1-1113,seller_name,Robinson-Green,Robinson-Green,False,False,,720.43
batch1-1034,seller_name,Williams Inc,Williams Inc,False,False,,852.5
batch1-1063,seller_name,Baker-Jackson,Baker-Jackson Ltd.,True,True,weak,2810.26
batch1-1016,seller_name,Payne-Davis,Meridian Supplies Inc.,True,True,strong,46910.41
batch1-1015,seller_name,"Walker, Serrano and Garcia","Walker, Serrano and Garcia",False,False,,330.0
batch1-1028,seller_name,Hooper Group,Hooper Group,False,False,,462.97
batch1-1058,seller_name,Martin and Sons,Martin and Sons Ltd.,True,True,weak,73920.0
batch1-1127,seller_name,Cruz-Rice,Cruz-Rice Ltd.,True,True,weak,686.75
batch1-1029,seller_name,"Larson, Jones and Liu","Larson, Jones and Liu",False,False,,288.15
batch1-1032,seller_name,Lee and Sons,Lee and Sons Ltd.,True,True,weak,56338.59
batch1-1056,seller_name,"Johnson, Frye and Jones","Johnson, Frye and Jones Ltd.",True,True,weak,339.79
batch1-1035,seller_name,Allen Inc,Allen Incorporated,True,True,weak,12267.2
batch1-1066,seller_name,Harrell LLC,HarreBl LLC,True,True,mid,2566.09
batch1-1116,seller_name,Schmidt-Fitzgerald,Schmidt-Fitzgerald Ltd.,True,True,weak,1165.9
batch1-1059,seller_name,"Gordon, Alvarado and Jones","Gordon, AlvarBdo and Jones",True,True,mid,127.0
batch1-1120,seller_name,Hughes-Jones,Pinnacle Trading Ltd.,True,True,strong,11880.0
batch1-1072,seller_name,Navarro-Jensen,Navarro-Jensen Ltd.,True,True,weak,19932.0
batch1-1011,seller_name,"Perry, Brown and Hudson","Perry, Brown and Hudson",False,False,,1.99
batch1-1082,seller_name,Oliver LLC,OlivBr LLC,True,True,mid,70.14
batch1-1023,seller_name,Ashley-Shaw,AshleB-Shaw,True,True,mid,158.38
batch1-1128,seller_name,"Martin, Mclaughlin and Stevens",Meridian Supplies Inc.,True,True,strong,403.84
batch1-1019,seller_name,Thomas PLC,ThomBs PLC,True,True,mid,409.05
batch1-1057,seller_name,Patterson-Carrillo,Pinnacle Trading Ltd.,True,True,strong,188.89
batch1-1026,seller_name,Bishop Group,Bishop Group Ltd.,True,True,weak,3157.01
batch1-1024,seller_name,"Perez, King and Baker","Perez, King and Baker",False,False,,242.7
batch1-1110,seller_name,"Hobbs, Bennett and Juarez","Hobbs, Bennett and Juarez Ltd.",True,True,weak,2601.39
batch1-1036,seller_name,Yoder Inc,Yoder Incorporated,True,True,weak,3729.94
batch1-1129,seller_name,Collins-Cooley,CollinB-Cooley,True,True,mid,1451.91
batch1-1112,seller_name,Becker-Miller,Becker-Biller,True,True,mid,412.7
batch1-1122,seller_name,Henry Inc,Meridian Supplies Inc.,True,True,strong,422.55
batch1-1150,seller_name,Johnson Inc,JohnsBn Inc,True,True,mid,85.76
batch1-1124,seller_name,Kelly-Freeman,Kelly-Freeman Ltd.,True,True,weak,158.4
batch1-1099,seller_name,Holt Ltd,HolB Ltd,True,True,mid,4532.0
batch1-1076,seller_name,Walter-Robbins,Zenith Global Corp,True,True,strong,4055.34
batch1-1096,seller_name,Phillips PLC,Meridian Supplies Inc.,True,True,strong,5296.43
batch1-1143,seller_name,Burke Ltd,Burke Ltd,False,False,,1516.88
batch1-1017,seller_name,"Nelson, Ellis and Gregory","Nelson, ElliB and Gregory",True,True,mid,412.36
batch1-1104,seller_name,Flores-Reilly,Flores-Reilly Ltd.,True,True,weak,594.52
batch1-1010,seller_name,Martin LLC,MartBn LLC,True,True,mid,215.04
batch1-1102,seller_name,"Curtis, Snyder and Cohen",Meridian Supplies Inc.,True,True,strong,5902.45
batch1-1053,seller_name,"Baker, Mitchell and Cooper",Zenith Global Corp,True,True,strong,2595.99
batch1-1119,seller_name,"Nixon, Mclean and Nelson","Nixon, Mclean and Nelson Ltd.",True,True,weak,5826.92
batch1-1201,seller_name,Oliver-Serrano,Oliver-Berrano,True,True,mid,139.39
batch1-1230,seller_name,Sanchez-Williams,Sanchez-Williams Ltd.,True,True,weak,58523.19
batch1-1334,seller_name,Walters-Allen,WalterB-Allen,True,True,mid,274.18
batch1-1234,seller_name,Smith-Bennett,Smith-Bennett,False,False,,2376.0
batch1-1233,seller_name,Weber-Wagner,Weber-Wagner Ltd.,True,True,weak,41306.81
batch1-1337,seller_name,Ward-Day,Meridian Supplies Inc.,True,True,strong,575.49
batch1-1349,seller_name,Whitaker Ltd,Whitaker Ltd,False,False,,4783.7
batch1-1215,seller_name,Knight Ltd,Knight Limited,True,True,weak,5536.2
batch1-1270,seller_name,Knox-Snyder,Zenith Global Corp,True,True,strong,7589.84
batch1-1256,seller_name,Patterson-Harris,Patterson-Harris,False,False,,282.82
batch1-1217,seller_name,"Cole, Andrade and Horn","Cole, Andrade and Horn",False,False,,3714.5
batch1-1293,seller_name,Berger-Dickerson,Berger-Dickerson Ltd.,True,True,weak,131.98
batch1-1306,seller_name,"Simmons, Olson and Watson","Simmons, OlsBn and Watson",True,True,mid,999.22
batch1-1211,seller_name,Conley Ltd,Conley Ltd,False,False,,12261.98
batch1-1196,seller_name,Marsh-Baker,Marsh-Daker,True,True,mid,3139.95
batch1-1207,seller_name,Franklin PLC,Franklin PLC,False,False,,43.96
batch1-1177,seller_name,Chen-Hartman,Chen-Hartman,False,False,,4237.17
batch1-1160,seller_name,"Rodriguez, Wood and Wright","Rodriguez, Wood and Wright",False,False,,1963.26
batch1-1225,seller_name,Carroll-Cardenas,Carroll-Cardenas Ltd.,True,True,weak,285.95
batch1-1186,seller_name,Stone Group,Stone Broup,True,True,mid,210.8
batch1-1249,seller_name,Krueger LLC,Krueger LLC Ltd.,True,True,weak,1821.48
batch1-1178,seller_name,"Roberts, Gonzalez and Davis","Roberts, Gonzalez and Davis",False,False,,675.82
batch1-1338,seller_name,"Lewis, Morris and Stanley","Lewis, Morris and Stanley",False,False,,768.51
batch1-1348,seller_name,"Bradley, Pitts and Johnson",Zenith Global Corp,True,True,strong,14531.03
batch1-1314,seller_name,Lucas Inc,Lucas Inc,False,False,,101.07
batch1-1298,seller_name,Jackson Ltd,Jackson Limited,True,True,weak,157929.37
batch1-1198,seller_name,Henson-Cross,Henson-Cross,False,False,,4583.61
batch1-1189,seller_name,"Charles, Black and Vasquez","Charles, Black and Vasquez",False,False,,117.7
batch1-1226,seller_name,"Robinson, Mcclain and Moore","Robinson, MccBain and Moore",True,True,mid,1393.63
batch1-1299,seller_name,Davis-Ramirez,Davis-Ramirez,False,False,,227.96
batch1-1324,seller_name,"Mcneil, Munoz and Campbell","Mcneil, Munoz and Campbell",False,False,,64.72
batch1-1214,seller_name,Spencer-Potter,Pinnacle Trading Ltd.,True,True,strong,434.42
batch1-1352,seller_name,Warren-Morris,Warren-Borris,True,True,mid,8470.63
batch1-1340,seller_name,"Baker, Michael and Martin","Baker, Michael and Martin",False,False,,1255.17
batch1-1351,seller_name,Hart-Johnson,Hart-JBhnson,True,True,mid,62.46
batch1-1203,seller_name,"Lee, Young and Krause","Lee, Young Bnd Krause",True,True,mid,19.77
batch1-1213,seller_name,"Reid, Owens and Miller","Reid, Owens Bnd Miller",True,True,mid,2850.93
batch1-1246,seller_name,Ramirez Ltd,Ramirez Ltd,False,False,,234.4
batch1-1216,seller_name,Hall-Johnston,Hall-Johnston Ltd.,True,True,weak,2655.37
batch1-1280,seller_name,Murray Ltd,Murray Ltd,False,False,,1392.84
batch1-1329,seller_name,Schmidt-Alexander,Schmidt-ABexander,True,True,mid,1126.13
batch1-1273,seller_name,Moses-Blair,Meridian Supplies Inc.,True,True,strong,280.5
batch1-1258,seller_name,"Forbes, Newton and Clayton",Meridian Supplies Inc.,True,True,strong,716.43
batch1-1229,seller_name,"Lopez, Franklin and Chapman",Meridian Supplies Inc.,True,True,strong,705.92
batch1-1212,seller_name,"Dominguez, Lee and Simpson","Dominguez, LeB and Simpson",True,True,mid,6325.0
batch1-1190,seller_name,"Johnson, Morales and Logan",Pinnacle Trading Ltd.,True,True,strong,174.52
batch1-1346,seller_name,"Willis, Wilson and Benson","Willis, Wilson and Benson Ltd.",True,True,weak,4572.37
batch1-1185,seller_name,"Henson, Mccarthy and Hart","Henson, Mccarthy and Hart Ltd.",True,True,weak,14.0
batch1-1292,seller_name,Harrell LLC,Harrell LLC,False,False,,126.23
batch1-1167,seller_name,"Garcia, Stewart and Payne",Meridian Supplies Inc.,True,True,strong,802.73
batch1-1303,seller_name,Wu-Brock,Wu-Brock,False,False,,8448.88
batch1-1244,seller_name,"Hutchinson, Williams and Wilson",Pinnacle Trading Ltd.,True,True,strong,98.58
batch1-1281,seller_name,Soto-Reynolds,Soto-Reynolds,False,False,,34501.86
batch1-1321,seller_name,"Williams, Matthews and Lewis","Williams, Matthews and Lewis",False,False,,107.09
batch1-1345,seller_name,Jacobs PLC,Pinnacle Trading Ltd.,True,True,strong,391.59
batch1-1309,seller_name,Todd PLC,TodB PLC,True,True,mid,940.5
batch1-1283,seller_name,Hale LLC,Hale LLC,False,False,,133.23
batch1-1182,seller_name,Lynch-Coleman,Lynch-Coleman,False,False,,1593.58
batch1-1319,seller_name,Cruz Ltd,Cruz Limited,True,True,weak,17820.0
batch1-1307,seller_name,Pierce PLC,PierBe PLC,True,True,mid,4952.82
batch1-1274,seller_name,"Hart, Rios and Williams","Hart, Rios and Williams Ltd.",True,True,weak,694.9
batch1-1344,seller_name,"Arnold, Holder and Armstrong","Arnold, Holder Bnd Armstrong",True,True,mid,816.49
batch1-1232,seller_name,Williams PLC,Williams PLC,False,False,,71.06
batch1-1176,seller_name,Jones and Sons,Jones and Sons,False,False,,22.0
batch1-1251,seller_name,White Group,White Broup,True,True,mid,194.56
batch1-1263,seller_name,"Jennings, Delgado and Bell","Jennings, DelBado and Bell",True,True,mid,22.0
batch1-1335,seller_name,Hall Inc,HalB Inc,True,True,mid,30235.98
batch1-1172,seller_name,Hughes LLC,Meridian Supplies Inc.,True,True,strong,12119.61
batch1-1181,seller_name,Shaw-Miller,Shaw-Miller,False,False,,5899.43
batch1-1342,seller_name,"Mcdaniel, Newman and Williams",Meridian Supplies Inc.,True,True,strong,9.88
batch1-1266,seller_name,Tran-Dunn,Tran-Bunn,True,True,mid,2858.84
batch1-1261,seller_name,Mack-Jones,Mack-Jones Ltd.,True,True,weak,306.44
batch1-1205,seller_name,Sanchez-Villanueva,Sanchez-Villanueva,False,False,,2015.04
batch1-1238,seller_name,"Jarvis, Soto and Wilkins",Zenith Global Corp,True,True,strong,61.51
batch1-1328,seller_name,"Frank, Blake and Proctor","Frank, Blake and Proctor",False,False,,327.53
batch1-1195,seller_name,Rose LLC,Rose LLC Ltd.,True,True,weak,207.53
batch1-1330,seller_name,Paul LLC,Pinnacle Trading Ltd.,True,True,strong,4207.37
batch1-1199,seller_name,"Davis, Leon and Morgan","Davis, Leon Bnd Morgan",True,True,mid,321.32
batch1-1194,seller_name,"Sullivan, Li and Lindsey",Pinnacle Trading Ltd.,True,True,strong,4254.39
batch1-1339,seller_name,"Anderson, Sanchez and Benitez","Anderson, SancBez and Benitez",True,True,mid,374.0
batch1-1287,seller_name,Mcguire PLC,Pinnacle Trading Ltd.,True,True,strong,173.8
batch1-1301,seller_name,"Matthews, Hendricks and Martin","Matthews, Hendricks and Martin Ltd.",True,True,weak,142.25
batch1-1242,seller_name,Rodriguez-Mckinney,Rodriguez-Mckinney,False,False,,59.0
batch1-1257,seller_name,Small-Simpson,Small-Simpson,False,False,,196.42
batch1-1188,seller_name,Williams-Perez,Williams-Perez,False,False,,879.95
batch1-1243,seller_name,Haas Group,Haas Broup,True,True,mid,44.85
batch1-1250,seller_name,Patterson LLC,PatterBon LLC,True,True,mid,57.2
batch1-1254,seller_name,Hernandez Inc,HernanBez Inc,True,True,mid,1416.77
batch1-1320,seller_name,"Saunders, Snyder and Rivera","Saunders, SnyBer and Rivera",True,True,mid,8332.5
batch1-1279,seller_name,"Williams, Barron and Smith","Williams, BarBon and Smith",True,True,mid,2807.08
batch1-1168,seller_name,Vargas-Mata,VargaB-Mata,True,True,mid,18230.85
batch1-1224,seller_name,"Peters, Barnett and Ramos",Pinnacle Trading Ltd.,True,True,strong,165.42
batch1-1247,seller_name,"Gomez, Sanchez and Flores","Gomez, Sanchez and Flores",False,False,,1237.74
batch1-1336,seller_name,"Garcia, Powell and Osborne",Pinnacle Trading Ltd.,True,True,strong,169.37
batch1-1206,seller_name,Wilkinson Group,Zenith Global Corp,True,True,strong,35697.02
batch1-1245,seller_name,"Lawson, Martin and Young",Zenith Global Corp,True,True,strong,3386.35
batch1-1255,seller_name,Cooper Group,Cooper Group Ltd.,True,True,weak,1722.39
batch1-1297,seller_name,Tapia-Smith,Tapia-Smith,False,False,,6494.81
batch1-1304,seller_name,Watson Group,Pinnacle Trading Ltd.,True,True,strong,3003.09
batch1-1197,seller_name,"Jones, Robertson and Ramirez","Jones, Robertson and Ramirez",False,False,,533.02
batch1-1158,seller_name,Obrien LLC,Obrien LLC Ltd.,True,True,weak,324.41
batch1-1218,seller_name,Hess and Sons,Meridian Supplies Inc.,True,True,strong,1627.96
batch1-1327,seller_name,Clay PLC,Clay PLC,False,False,,572.0
batch1-1305,seller_name,Chang-Cruz,Chang-Cruz,False,False,,5873.9
batch1-1276,seller_name,"Butler, Tucker and Hernandez","Butler, Tucker Bnd Hernandez",True,True,mid,455.68
batch1-1236,seller_name,Shah-Hancock,Shah-Hancock,False,False,,27515.95
batch1-1165,seller_name,"Campbell, Mathis and Johnson","Campbell, MathBs and Johnson",True,True,mid,6640.07
batch1-1202,seller_name,"Wright, Chung and Mason","Wright, Chung and Mason",False,False,,14737.18
batch1-1155,seller_name,"Hudson, Hinton and Phillips","Hudson, HintoB and Phillips",True,True,mid,172.71
batch1-1159,seller_name,Vargas-Hughes,Vargas-Hughes Ltd.,True,True,weak,117.04
batch1-1315,seller_name,Ramos Inc,Meridian Supplies Inc.,True,True,strong,54704.84
batch1-1200,seller_name,Coffey Ltd,Coffey Ltd,False,False,,53550.75
batch1-1308,seller_name,Rasmussen Ltd,Rasmussen Limited,True,True,weak,293.4
batch1-1253,seller_name,"Booth, Weber and Wall","Booth, WebBr and Wall",True,True,mid,17124.42
batch1-1343,seller_name,Lowery-Pham,Lowery-Pham Ltd.,True,True,weak,66614.44
batch1-1310,seller_name,Carpenter-Morales,CarpenteB-Morales,True,True,mid,70065.75
batch1-1284,seller_name,Henson Group,Henson Group Ltd.,True,True,weak,203.41
batch1-1169,seller_name,Rosario-Ross,Rosario-Ross,False,False,,4845.38
batch1-1231,seller_name,"Sexton, Rivera and Pineda","Sexton, Rivera and Pineda",False,False,,188.09
batch1-1220,seller_name,Stone-Waller,Meridian Supplies Inc.,True,True,strong,7052.49
batch1-1157,seller_name,Rodriguez-Nichols,Rodriguez-Nichols,False,False,,255.31
batch1-1174,seller_name,"Jimenez, Hicks and Bailey","Jimenez, Hicks and Bailey Ltd.",True,True,weak,450.54
batch1-1204,seller_name,Guerra PLC,Meridian Supplies Inc.,True,True,strong,7098.43
batch1-1347,seller_name,Price-Booker,Price-Dooker,True,True,mid,547.76
batch1-1187,seller_name,"Shields, Copeland and Gallegos",Pinnacle Trading Ltd.,True,True,strong,153.97
batch1-1333,seller_name,"Powell, Baker and Mills","Powell, Baker and Mills Ltd.",True,True,weak,6214.89
batch1-1267,seller_name,"Farley, Hayes and Cooper","Farley, Hayes and Cooper",False,False,,913.45
batch1-1289,seller_name,Foley-Alexander,Foley-Alexander,False,False,,1055.99
batch1-1302,seller_name,"Andersen, Wilkinson and Robles","Andersen, Wilkinson and Robles",False,False,,1128.35
batch1-1278,seller_name,Clark-Osborn,Clark-Osborn,False,False,,789.2
batch1-1275,seller_name,"Mercer, Castro and Sanchez","Mercer, CastrB and Sanchez",True,True,mid,5536.89
batch1-1223,seller_name,Gutierrez-Long,Gutierrez-Long,False,False,,712.45
batch1-1291,seller_name,"Williams, May and Wilson","Williams, May and Wilson",False,False,,50.85
batch1-1318,seller_name,Miles Ltd,Miles Ltd,False,False,,7425.0
batch1-1156,seller_name,Thomas-Woods,ThomaB-Woods,True,True,mid,2529.57
batch1-1288,seller_name,Murphy Inc,Meridian Supplies Inc.,True,True,strong,474.02
batch1-1252,seller_name,Mclaughlin-Mendoza,MclaughlBn-Mendoza,True,True,mid,198.0
batch1-1193,seller_name,Smith LLC,SmitB LLC,True,True,mid,11021.86
batch1-1179,seller_name,Horne LLC,Horne LLC Ltd.,True,True,weak,162.35
batch1-1259,seller_name,"Villa, Smith and Clark","Villa, SmitB and Clark",True,True,mid,397.29
